model,question_id,relevant_chunk_ids,precision@1,precision@3,precision@5,recall@1,recall@3,recall@5,top1_accuracy,top3_accuracy,top5_accuracy,reciprocal_rank,retrieval_time,retrieved_rank_1,retrieved_rank_2,retrieved_rank_3,retrieved_rank_4,retrieved_rank_5
openai,Q024,DPR_Internal_Knowledge_and_Retrieval_Analysis_P008_C003,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.13778499996988103,DPR_Internal_Knowledge_and_Retrieval_Analysis_P008_C003,DPR_Internal_Knowledge_and_Retrieval_Analysis_P007_C002,DPR_Internal_Knowledge_and_Retrieval_Analysis_P008_C002,DPR_Internal_Knowledge_and_Retrieval_Analysis_P007_C005,DPR_for_question_answering_P012_C002
openai,Q025,E5_Text_Embeddings_Microsoft_P001_C001,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.15566390001913533,E5_Text_Embeddings_Microsoft_P001_C001,E5_Text_Embeddings_Microsoft_P002_C000,Massive Text Embedding Benchmark_P002_C006,NV-Embed_LLM_Embedding_Model_P008_C005,Massive Text Embedding Benchmark_P017_C000
openai,Q026,E5_Text_Embeddings_Microsoft_P008_C004,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.17192769999383017,E5_Text_Embeddings_Microsoft_P008_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P004_C001,Massive Text Embedding Benchmark_P007_C003,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P007_C002,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C007
openai,Q027,E5_Text_Embeddings_Microsoft_P015_C002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.14342380000744015,GTE_Embedding_Model_P009_C003,Seven Failure Points in RAG Systems_P017_C002,E5_Text_Embeddings_Microsoft_P001_C001,E5_Text_Embeddings_Microsoft_P002_C001,E5_Text_Embeddings_Microsoft_P001_C004
openai,Q028,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P002_C000,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.2,0.13639170001260936,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P004_C004,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P002_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P007_C000,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P002_C000
openai,Q029,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P004_C004,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.17829519999213517,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C000,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C005,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P004_C004,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P002_C001
openai,Q030,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P007_C002,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.14787519996752962,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P007_C002,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P007_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P003_C004,BGE_Embedding_Framework_P003_C003,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C000
openai,Q031,Embedding Model Similarity in RAG_P001_C002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.14085609995527193,Embedding Model Similarity in RAG_P001_C006,Embedding Model Similarity in RAG_P006_C012,Embedding Model Similarity in RAG_P006_C011,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C003,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P009_C005
openai,Q032,Embedding Model Similarity in RAG_P006_C008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.16070789995137602,Embedding Model Similarity in RAG_P006_C011,Embedding Model Similarity in RAG_P003_C001,Embedding Model Similarity in RAG_P004_C005,Embedding Model Similarity in RAG_P005_C007,Embedding Model Similarity in RAG_P007_C010
openai,Q033,Embedding Model Similarity in RAG_P007_C010,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.5,0.15349930000957102,Embedding Model Similarity in RAG_P001_C004,Embedding Model Similarity in RAG_P007_C010,Embedding Model Similarity in RAG_P007_C009,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C004,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C002
openai,Q034,Embedding Similarity in RAG_P001_C000,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.25,0.14773850003257394,Embedding Similarity in RAG_P001_C005,Embedding Similarity in RAG_P008_C006,survey_of_RAG_P014_C001,Embedding Similarity in RAG_P001_C000,Embedding Similarity in RAG_P001_C001
openai,Q035,Embedding Similarity in RAG_P007_C004,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.19221220002509654,Embedding Similarity in RAG_P007_C004,Embedding Similarity in RAG_P005_C006,Embedding Similarity in RAG_P008_C006,Embedding Similarity in RAG_P002_C000,Embedding Similarity in RAG_P007_C005
openai,Q036,Embedding Similarity in RAG_P008_C005,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.13071920000948012,Embedding Similarity in RAG_P008_C005,Embedding Similarity in RAG_P001_C001,Embedding Similarity in RAG_P007_C001,Embedding Similarity in RAG_P008_C006,Embedding Similarity in RAG_P006_C005
openai,Q037,FewShot_Histopathology_P001_C006,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.2,0.1416478999890387,FewShot_Histopathology_P001_C001,FewShot_Histopathology_P004_C005,FewShot_Histopathology_P001_C004,FewShot_Histopathology_P001_C003,FewShot_Histopathology_P001_C006
openai,Q038,FewShot_Histopathology_P004_C000,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.15490500000305474,FewShot_Histopathology_P004_C000,FewShot_Histopathology_P002_C006,FewShot_Histopathology_P001_C005,survey_of_RAG_P006_C001,ColBERT_Late_Interaction_Retrieval_P008_C008
openai,Q039,FewShot_Histopathology_P004_C003,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.261339099961333,FewShot_Histopathology_P004_C004,FewShot_Histopathology_P002_C005,FewShot_Histopathology_P004_C003,FewShot_Histopathology_P002_C004,FewShot_Histopathology_P005_C004
openai,Q040,GlobalRAG_Benchmark_P001_C001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1567343999631703,GlobalRAG_Benchmark_P011_C001,GlobalRAG_Benchmark_P005_C004,GlobalRAG_Benchmark_P002_C001,GlobalRAG_Benchmark_P004_C001,GlobalRAG_Benchmark_P004_C002
openai,Q041,GlobalRAG_Benchmark_P007_C001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.13919680000981316,GlobalRAG_Benchmark_P007_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C004,GlobalRAG_Benchmark_P001_C001,survey_of_RAG_P014_C001,survey_of_RAG_P001_C007
openai,Q042,GlobalRAG_Benchmark_P010_C001,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.13678260002052411,GlobalRAG_Benchmark_P010_C002,GlobalRAG_Benchmark_P007_C004,GlobalRAG_Benchmark_P010_C001,GlobalRAG_Benchmark_P008_C002,RAG_for_factual_answers_P007_C005
openai,Q043,GlobalRAG_GlobalQA_P001_C002,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.5,0.141452300013043,GlobalRAG_GlobalQA_P002_C000,GlobalRAG_GlobalQA_P001_C002,GlobalRAG_GlobalQA_P003_C006,Massive Text Embedding Benchmark_P019_C005,S2ORC_ScientificCorpus_P006_C004
openai,Q044,GlobalRAG_GlobalQA_P006_C004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.15042759996140376,GlobalRAG_GlobalQA_P006_C006,GlobalRAG_GlobalQA_P006_C005,GlobalRAG_GlobalQA_P007_C001,GlobalRAG_GlobalQA_P003_C005,GlobalRAG_GlobalQA_P008_C001
openai,Q045,GlobalRAG_GlobalQA_P009_C003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1515635999967344,GlobalRAG_GlobalQA_P003_C005,GlobalRAG_GlobalQA_P009_C001,GlobalRAG_GlobalQA_P002_C002,GlobalRAG_GlobalQA_P009_C002,GlobalRAG_GlobalQA_P002_C003
openai,Q046,GTE_Embedding_Model_P001_C001,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.14437450002878904,GTE_Embedding_Model_P001_C001,GTE_Embedding_Model_P006_C000,GTE_Embedding_Model_P008_C002,GTE_Embedding_Model_P008_C003,E5_Text_Embeddings_Microsoft_P007_C002
openai,Q047,GTE_Embedding_Model_P006_C004,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.14724580000620335,GTE_Embedding_Model_P006_C004,Embedding Model Similarity in RAG_P002_C004,Seven Failure Points in RAG Systems_P002_C002,Massive Text Embedding Benchmark_P003_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C004
openai,Q048,GTE_Embedding_Model_P011_C004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.13801900000544265,NV-Embed_LLM_Embedding_Model_P012_C000,GTE_Embedding_Model_P008_C002,E5_Text_Embeddings_Microsoft_P007_C001,Embedding Model Similarity in RAG_P004_C009,GTE_Embedding_Model_P008_C003
openai,Q049,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.13702980004018173,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P002_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P003_C002,survey_of_RAG_P005_C003
openai,Q050,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C002,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.1405613999813795,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P002_C003
openai,Q051,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C000,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.12540520000038669,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C000,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P006_C005
openai,Q052,Lost_in_the_Middle_Long_Context_RAG_P002_C005,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.14981899998383597,Lost_in_the_Middle_Long_Context_RAG_P006_C001,Lost_in_the_Middle_Long_Context_RAG_P002_C004,Lost_in_the_Middle_Long_Context_RAG_P002_C005,Lost_in_the_Middle_Long_Context_RAG_P007_C001,Lost_in_the_Middle_Long_Context_RAG_P001_C000
openai,Q053,Lost_in_the_Middle_Long_Context_RAG_P008_C003,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.1405955000082031,Lost_in_the_Middle_Long_Context_RAG_P008_C003,Lost_in_the_Middle_Long_Context_RAG_P007_C005,Lost_in_the_Middle_Long_Context_RAG_P006_C001,Lost_in_the_Middle_Long_Context_RAG_P008_C002,Lost_in_the_Middle_Long_Context_RAG_P002_C005
openai,Q054,Lost_in_the_Middle_Long_Context_RAG_P014_C004,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.5,0.12182580004446208,survey_of_RAG_P014_C003,Lost_in_the_Middle_Long_Context_RAG_P014_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C001,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C004,Lost_in_the_Middle_Long_Context_RAG_P002_C001
openai,Q055,Massive Text Embedding Benchmark_P002_C002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.13315140001941472,Massive Text Embedding Benchmark_P005_C002,Massive Text Embedding Benchmark_P002_C006,Massive Text Embedding Benchmark_P017_C000,Massive Text Embedding Benchmark_P004_C005,Massive Text Embedding Benchmark_P004_C006
openai,Q056,Massive Text Embedding Benchmark_P009_C004,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.2,0.14124930003890768,Massive Text Embedding Benchmark_P002_C003,Massive Text Embedding Benchmark_P004_C004,Massive Text Embedding Benchmark_P017_C001,Massive Text Embedding Benchmark_P002_C006,Massive Text Embedding Benchmark_P009_C004
openai,Q057,Massive Text Embedding Benchmark_P017_C001,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.14133690000744537,Massive Text Embedding Benchmark_P017_C001,Massive Text Embedding Benchmark_P017_C000,NV-Embed_LLM_Embedding_Model_P022_C000,Massive Text Embedding Benchmark_P002_C002,A Benchmarking Library for Retrieval-Augmented Generation_P022_C003
openai,Q058,NV-Embed_LLM_Embedding_Model_P001_C001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1636090999818407,NV-Embed_LLM_Embedding_Model_P002_C001,NV-Embed_LLM_Embedding_Model_P001_C000,NV-Embed_LLM_Embedding_Model_P010_C006,NV-Embed_LLM_Embedding_Model_P007_C006,NV-Embed_LLM_Embedding_Model_P010_C005
openai,Q059,NV-Embed_LLM_Embedding_Model_P010_C005,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.15200170001480728,NV-Embed_LLM_Embedding_Model_P001_C002,NV-Embed_LLM_Embedding_Model_P002_C001,NV-Embed_LLM_Embedding_Model_P010_C005,NV-Embed_LLM_Embedding_Model_P002_C005,NV-Embed_LLM_Embedding_Model_P001_C003
openai,Q060,NV-Embed_LLM_Embedding_Model_P018_C002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.14897179999388754,NV-Embed_LLM_Embedding_Model_P010_C005,NV-Embed_LLM_Embedding_Model_P007_C003,NV-Embed_LLM_Embedding_Model_P007_C005,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C007,NV-Embed_LLM_Embedding_Model_P001_C002
openai,Q061,RAG Failure Points and Challenges_P002_C003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.13936199998715892,RAG Failure Points and Challenges_P001_C008,RAG Failure Points and Challenges_P003_C002,RAG Failure Points and Challenges_P002_C001,RAG Failure Points and Challenges_P004_C001,RAG Failure Points and Challenges_P001_C001
openai,Q062,RAG Failure Points and Challenges_P005_C001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.13570739998249337,RAG Failure Points and Challenges_P005_C003,RAG Failure Points and Challenges_P002_C001,survey_of_RAG_P005_C001,RAG Failure Points and Challenges_P005_C004,survey_of_RAG_P002_C002
openai,Q063,RAG Failure Points and Challenges_P005_C006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.12382809998234734,RAG Failure Points and Challenges_P001_C002,RAG Failure Points and Challenges_P001_C008,RAG Failure Points and Challenges_P002_C003,RAG Failure Points and Challenges_P002_C002,RAG Failure Points and Challenges_P001_C007
openai,Q064,RAG_for_factual_answers_P002_C004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.17559980001533404,RAG_for_factual_answers_P009_C005,RAG_for_factual_answers_P019_C001,RAG_for_factual_answers_P009_C006,RAG_for_factual_answers_P007_C006,RAG_for_factual_answers_P002_C003
openai,Q065,RAG_for_factual_answers_P007_C005,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.12647660000948235,RAG_for_factual_answers_P007_C005,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C006,E5_Text_Embeddings_Microsoft_P008_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P008_C002,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P004_C003
openai,Q066,RAG_for_factual_answers_P017_C000,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.165502900024876,RAG_for_factual_answers_P017_C000,RAG_for_factual_answers_P008_C002,RAG_for_factual_answers_P008_C003,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C005,RAG_for_factual_answers_P006_C001
openai,Q067,S2ORC_ScientificCorpus_P002_C002,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.25,0.154722600011155,S2ORC_ScientificCorpus_P002_C004,S2ORC_ScientificCorpus_P009_C000,S2ORC_ScientificCorpus_P002_C001,S2ORC_ScientificCorpus_P002_C002,S2ORC_ScientificCorpus_P002_C006
openai,Q068,S2ORC_ScientificCorpus_P008_C002,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.16929119999986142,S2ORC_ScientificCorpus_P008_C002,S2ORC_ScientificCorpus_P008_C003,S2ORC_ScientificCorpus_P008_C001,S2ORC_ScientificCorpus_P008_C000,S2ORC_ScientificCorpus_P007_C003
openai,Q069,S2ORC_ScientificCorpus_P014_C004,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.1603377999854274,S2ORC_ScientificCorpus_P014_C004,S2ORC_ScientificCorpus_P002_C002,S2ORC_ScientificCorpus_P008_C006,S2ORC_ScientificCorpus_P009_C000,S2ORC_ScientificCorpus_P001_C000
openai,Q070,SciBERT_ScientificNLP_P001_C003,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.1406933999969624,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P001_C003,SciBERT_ScientificNLP_P001_C001,GlobalRAG_GlobalQA_P003_C000
openai,Q071,SciBERT_ScientificNLP_P004_C003,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.2,0.17883839999558404,SciBERT_ScientificNLP_P004_C002,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P005_C000,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P004_C003
openai,Q072,SciBERT_ScientificNLP_P005_C001,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.5,0.14149710000492632,SciBERT_ScientificNLP_P001_C005,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P005_C000,SciBERT_ScientificNLP_P002_C004
openai,Q073,Sentence_BERT_SBERT_P002_C004,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.1577897999668494,Sentence_BERT_SBERT_P002_C004,Sentence_BERT_SBERT_P001_C001,Sentence_BERT_SBERT_P002_C000,Sentence_BERT_SBERT_P001_C005,Sentence_BERT_SBERT_P004_C004
openai,Q074,Sentence_BERT_SBERT_P005_C001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1590961999609135,Sentence_BERT_SBERT_P002_C003,Sentence_BERT_SBERT_P001_C002,Sentence_BERT_SBERT_P001_C001,Sentence_BERT_SBERT_P002_C002,Sentence_BERT_SBERT_P004_C002
openai,Q075,Sentence_BERT_SBERT_P008_C005,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.25,0.14159079996170476,Sentence_BERT_SBERT_P001_C002,Sentence_BERT_SBERT_P002_C002,Sentence_BERT_SBERT_P001_C001,Sentence_BERT_SBERT_P008_C005,Sentence_BERT_SBERT_P002_C001
openai,Q076,Seven Failure Points in RAG Systems_P001_C001,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.5,0.18375209998339415,BGE_Embedding_Framework_P004_C006,Seven Failure Points in RAG Systems_P001_C001,Seven Failure Points in RAG Systems_P009_C003,Seven Failure Points in RAG Systems_P002_C005,Seven Failure Points in RAG Systems_P001_C004
openai,Q077,Seven Failure Points in RAG Systems_P001_C003,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.15415880002547055,Seven Failure Points in RAG Systems_P001_C003,Seven Failure Points in RAG Systems_P002_C002,Seven Failure Points in RAG Systems_P001_C000,Seven Failure Points in RAG Systems_P001_C004,Seven Failure Points in RAG Systems_P009_C003
openai,Q078,Seven Failure Points in RAG Systems_P020_C003,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.25,0.1360770000028424,Seven Failure Points in RAG Systems_P017_C005,GTE_Embedding_Model_P010_C004,BGE_Embedding_Framework_P004_C005,Seven Failure Points in RAG Systems_P020_C003,Seven Failure Points in RAG Systems_P005_C003
openai,Q079,SPLADE_Sparse_Retrieval_Model_P001_C007,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.15148030000273138,SPLADE_Sparse_Retrieval_Model_P004_C007,SPLADE_Sparse_Retrieval_Model_P004_C001,SPLADE_Sparse_Retrieval_Model_P002_C004,SPLADE_Sparse_Retrieval_Model_P003_C009,SPLADE_Sparse_Retrieval_Model_P004_C005
openai,Q080,SPLADE_Sparse_Retrieval_Model_P003_C008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.148102100007236,SPLADE_Sparse_Retrieval_Model_P004_C006,SPLADE_Sparse_Retrieval_Model_P002_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C006,SPLADE_Sparse_Retrieval_Model_P004_C007,SPLADE_Sparse_Retrieval_Model_P001_C000
openai,Q081,SPLADE_Sparse_Retrieval_Model_P004_C006,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.2,0.1522924000164494,SPLADE_Sparse_Retrieval_Model_P004_C001,SPLADE_Sparse_Retrieval_Model_P002_C004,SPLADE_Sparse_Retrieval_Model_P004_C007,A Benchmarking Library for Retrieval-Augmented Generation_P006_C003,SPLADE_Sparse_Retrieval_Model_P004_C006
openai,Q082,survey_of_RAG_P001_C007,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.14235189999453723,survey_of_RAG_P002_C001,survey_of_RAG_P001_C006,survey_of_RAG_P001_C007,RAG Failure Points and Challenges_P003_C002,survey_of_RAG_P001_C008
openai,Q083,survey_of_RAG_P005_C008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.14170320000266656,survey_of_RAG_P012_C004,survey_of_RAG_P002_C001,survey_of_RAG_P001_C006,A Benchmarking Library for Retrieval-Augmented Generation_P002_C005,survey_of_RAG_P001_C007
openai,Q084,survey_of_RAG_P009_C004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1488052000058815,Embedding Model Similarity in RAG_P001_C004,Embedding Model Similarity in RAG_P007_C012,Embedding Model Similarity in RAG_P001_C001,RAG Failure Points and Challenges_P004_C007,Embedding Model Similarity in RAG_P007_C011
openai,Q085,Technical_Embeddings_RAG_P001_C005,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.3333333333333333,0.14307950000511482,Technical_Embeddings_RAG_P004_C001,Technical_Embeddings_RAG_P002_C005,Technical_Embeddings_RAG_P001_C005,Technical_Embeddings_RAG_P001_C006,Technical_Embeddings_RAG_P001_C007
openai,Q086,Technical_Embeddings_RAG_P002_C006,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1,1,1,1.0,0.1531232999986969,Technical_Embeddings_RAG_P002_C006,Technical_Embeddings_RAG_P002_C005,Technical_Embeddings_RAG_P001_C006,Technical_Embeddings_RAG_P004_C001,Technical_Embeddings_RAG_P001_C007
openai,Q087,Technical_Embeddings_RAG_P006_C000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1631556000211276,Technical_Embeddings_RAG_P004_C003,Technical_Embeddings_RAG_P004_C005,Technical_Embeddings_RAG_P005_C001,Technical_Embeddings_RAG_P004_C001,Technical_Embeddings_RAG_P005_C003
openai,Q088,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.18410040001617745,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P002_C002,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C003,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C002,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P002_C004,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C001
openai,Q089,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P008_C004,0.0,0.0,0.2,0.0,0.0,1.0,0,0,1,0.25,0.15313890000106767,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P004_C001,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P009_C000,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P004_C005,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P008_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C008
openai,Q090,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C002,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0,1,1,0.5,0.1465563999954611,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C000,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C002,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C003,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C001,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P009_C004
