model,question_id,question,reference_answer,generated_answer,rouge1,rouge2,rougeL,retrieval_time,retrieved_rank_1,retrieved_rank_2,retrieved_rank_3,retrieved_rank_4,retrieved_rank_5
openai,Q025,How does E5 perform on BEIR in the zero-shot setting?,E5 is reported as the first model to outperform the strong BM25 baseline on BEIR in a zero-shot setting without using labeled data.,E5 is the first model that outperforms the strong BM25 baseline on the BEIR zero-shot retrieval benchmark without using any labeled data.,0.7659574468085107,0.4888888888888889,0.7659574468085107,0.14507219998631626,E5_Text_Embeddings_Microsoft_P001_C001,E5_Text_Embeddings_Microsoft_P002_C000,Massive Text Embedding Benchmark_P002_C006,NV-Embed_LLM_Embedding_Model_P008_C005,Massive Text Embedding Benchmark_P017_C000
openai,Q026,Why does the E5 paper argue that BM25 should not yet be completely replaced by dense retrieval?,"The paper notes that BM25 still offers important advantages in simplicity, efficiency, and interpretability, even as dense retrieval improves.","The E5 paper argues that BM25 should not yet be completely replaced by dense retrieval because BM25 still holds clear advantages in terms of simplicity, efficiency, and interpretability. Additionally, for long-tail domains, tasks involving long documents, or tasks that rely heavily on exact lexical matching, further research is necessary to improve dense retrievers.",0.3835616438356165,0.19718309859154928,0.3561643835616438,0.14824999996926636,E5_Text_Embeddings_Microsoft_P008_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P004_C001,Massive Text Embedding Benchmark_P007_C003,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P007_C002,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C007
openai,Q027,What maximum text length is used for E5 evaluation on datasets with long texts?,The implementation uses a maximum text length of 512 for evaluation and freezes position embeddings during pre-training and fine-tuning.,"The maximum text length used for E5 evaluation on datasets with long texts corresponds to the longest datasets in the MTEB benchmark, which have a few hundred words. Longer text sizes are still missing in MTEB for evaluation.",0.2711864406779661,0.10526315789473685,0.2033898305084746,0.14774599997326732,GTE_Embedding_Model_P009_C003,Seven Failure Points in RAG Systems_P017_C002,E5_Text_Embeddings_Microsoft_P001_C001,E5_Text_Embeddings_Microsoft_P002_C001,E5_Text_Embeddings_Microsoft_P001_C004
openai,Q028,On which kinds of datasets can BM25 outperform commercial embedding APIs according to the embedding API comparison?,"BM25 can outperform full embedding APIs on datasets collected through lexical matching, including BioASQ and Signal1M.","According to the embedding API comparison, BM25 can outperform commercial embedding APIs on datasets collected via lexical matching, specifically on BioASQ (bio-medical retrieval) and Signal1M (tweet retrieval).",0.5909090909090908,0.38095238095238093,0.5909090909090908,0.17348289990331978,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P004_C004,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P002_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P007_C000,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P002_C000
openai,Q029,Which two real-world information-retrieval scenarios are used to evaluate embedding APIs?,The embedding APIs are evaluated on domain generalization and multilingual retrieval.,The two real-world information-retrieval scenarios used to evaluate embedding APIs are domain generalization and multilingual retrieval.,0.6896551724137931,0.4444444444444445,0.6206896551724137,0.14323799998965114,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C000,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C005,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P004_C004,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P002_C001
openai,Q030,What additional concern does the embedding API study identify for safe real-world deployment?,The study argues that retrieval systems should be evaluated for fairness and potential biases because large language models can reproduce societal biases and harmful stereotypes from training data.,"The embedding API study identifies the evaluation of fairness, particularly regarding potential biases against protected and marginalized groups, as an additional concern for safe real-world deployment.",0.2909090909090909,0.03773584905660377,0.2545454545454545,0.14222229993902147,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P007_C002,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P007_C001,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P003_C004,BGE_Embedding_Framework_P003_C003,Embedding API Comparison for Information Retrieval - OpenAI vs Cohere vs Aleph-Alpha_P001_C000
openai,Q031,What does the embedding-model similarity study find about retrieval overlap at low top-k values?,"The study finds that top-k retrieval similarity has high variance at low k values, even among models that may belong to similar families.","The embedding-model similarity study finds that at low top-k values (e.g., top-10), retrieval similarity varies and tends to be low. Specifically, the Jaccard similarity scores indicate little overlap in the retrieved text chunks between models, even when the embedding similarity measured by CKA is high. This low overlap is especially pronounced on larger datasets like FiQA-2018 and TREC-COVID, where Jaccard similarity for top-10 retrieval can be as low as 0.18.",0.31372549019607837,0.12000000000000001,0.2156862745098039,0.24712849990464747,Embedding Model Similarity in RAG_P001_C006,Embedding Model Similarity in RAG_P006_C012,Embedding Model Similarity in RAG_P006_C011,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C003,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P009_C005
openai,Q032,How does dataset size affect Jaccard similarity between embedding models in the study?,"The study reports that Jaccard similarity is generally higher for smaller datasets, although the pattern varies by dataset.","The study finds that dataset size inversely affects Jaccard similarity between embedding models. Specifically, smaller datasets show higher Jaccard similarity values (up to about 0.6), while larger datasets result in much lower Jaccard similarity, with values going down to as low as 0.18 on the largest dataset (TREC-COVID). This indicates that retrieval similarity between embedding models decreases as dataset size increases.",0.24390243902439024,0.075,0.21951219512195122,0.1507151999976486,Embedding Model Similarity in RAG_P006_C011,Embedding Model Similarity in RAG_P003_C001,Embedding Model Similarity in RAG_P004_C005,Embedding Model Similarity in RAG_P005_C007,Embedding Model Similarity in RAG_P007_C010
openai,Q033,Why does the study say choosing an alternative to a proprietary embedding model remains difficult?,"Even when an open-source model is most similar to a proprietary model overall, the top-10 retrieved chunks can still have low overlap, so identifying a true substitute remains non-trivial.","Choosing an alternative to a proprietary embedding model remains difficult because the similarity of embedding models varies across datasets and retrieval settings. For example, the study found that while SFR-Embedding-Mistral was most similar to OpenAI’s models, the overlap in retrieved text chunks at top-10 for larger datasets was low, indicating differences in retrieval results. Additionally, for Cohere's embedding model, no single most similar alternative was found, with the most similar models changing across datasets for small retrieval sizes (small k values). This high variance and lack of consistent closely matching alternatives make the choice a non-trivial task.",0.2814814814814815,0.09022556390977443,0.1925925925925926,0.25561110000126064,Embedding Model Similarity in RAG_P001_C004,Embedding Model Similarity in RAG_P007_C010,Embedding Model Similarity in RAG_P007_C009,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C004,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C002
openai,Q034,What three dimensions does ARES use to evaluate RAG systems?,"ARES evaluates RAG systems along context relevance, answer faithfulness, and answer relevance.","ARES evaluates RAG systems along three dimensions: context relevance, answer faithfulness, and answer relevance.",0.923076923076923,0.8333333333333333,0.923076923076923,0.15657069999724627,Embedding Similarity in RAG_P001_C005,Embedding Similarity in RAG_P008_C006,survey_of_RAG_P014_C001,Embedding Similarity in RAG_P001_C000,Embedding Similarity in RAG_P001_C001
openai,Q035,Which benchmark is used to test whether ARES can assess answer faithfulness in real RAG systems?,"ARES is tested on the AIS attribution benchmark, including the Wizard of Wikipedia and CNN/DailyMail datasets.",The AIS attribution benchmark is used to test whether ARES can assess answer faithfulness in real RAG systems.,0.39999999999999997,0.1818181818181818,0.22857142857142856,0.16386069997679442,Embedding Similarity in RAG_P007_C004,Embedding Similarity in RAG_P005_C006,Embedding Similarity in RAG_P008_C006,Embedding Similarity in RAG_P002_C000,Embedding Similarity in RAG_P007_C005
openai,Q036,What evidence does ARES provide about generalizing its evaluation judges to extraction tasks?,"The study reports that an LLM judge fine-tuned on Natural Questions achieved a Kendall’s tau of 0.38 on T-REx for both context relevance and answer relevance, providing evidence of transfer to an extraction task.","ARES provides evidence of generalizing its evaluation judges to extraction tasks by testing on T-Rex from KILT, where an LLM judge fine-tuned on NQ achieved a Kendall’s tau of 0.38 over both context relevance and answer relevance scoring. This demonstrates that ARES judges remain effective across domain shifts and different task types, although each cross-domain shift requires in-domain passages and few-shot query examples for reconfiguring the judges.",0.5714285714285715,0.4,0.375,0.18628879997413605,Embedding Similarity in RAG_P008_C005,Embedding Similarity in RAG_P001_C001,Embedding Similarity in RAG_P007_C001,Embedding Similarity in RAG_P008_C006,Embedding Similarity in RAG_P006_C005
openai,Q037,What learning approach is introduced for histopathological image classification?,The paper introduces a transductive few-shot learning approach for histopathological image classification.,"The document introduces a novel transductive few-shot learning approach for histopathological image classification. This approach uses a sliding window technique on whole slide images and includes an optimization-based method to classify histopathological patches, addressing challenges such as limited labeled data and class imbalance.",0.4137931034482759,0.3214285714285714,0.4137931034482759,0.15720730007160455,FewShot_Histopathology_P001_C001,FewShot_Histopathology_P004_C005,FewShot_Histopathology_P001_C004,FewShot_Histopathology_P001_C003,FewShot_Histopathology_P001_C006
openai,Q038,Which two inductive few-shot baselines are used in the annotated test-data evaluation?,The proposed method is benchmarked against SimpleShot and Baseline as inductive few-shot comparison methods.,The two inductive few-shot baselines used in the annotated test-data evaluation are SimpleShot and Baseline.,0.43749999999999994,0.26666666666666666,0.25,0.15028970001731068,FewShot_Histopathology_P004_C000,FewShot_Histopathology_P002_C006,FewShot_Histopathology_P001_C005,survey_of_RAG_P006_C001,ColBERT_Late_Interaction_Retrieval_P008_C008
openai,Q039,What advantage does the five-class few-shot model show over the three-class model?,The five-class model provides more detailed and reliable detection of tissue architectures and can distinguish patterns that the three-class model cannot.,"The five-class few-shot model shows the advantage of defining homogeneous regions across entire whole slide images (WSIs) by considering interdependencies between neighboring patches, leading to a more cohesive interpretation of the data. It provides detailed detection of histopathological architectures that the three-class model cannot achieve, including accurate distinction of the VE architecture within pejorative regions and detection of hemorrhagic regions misclassified by the fully supervised model. The three-class model analyzes patches independently, lacking this contextual understanding.",0.33009708737864074,0.1782178217821782,0.2912621359223301,0.13097110006492585,FewShot_Histopathology_P004_C004,FewShot_Histopathology_P002_C005,FewShot_Histopathology_P004_C003,FewShot_Histopathology_P002_C004,FewShot_Histopathology_P005_C004
openai,Q040,What is GlobalQA designed to evaluate?,"GlobalQA is designed to evaluate global RAG capabilities that require aggregating information across entire document collections, including counting, extremum, sorting, and top-k tasks.","GlobalQA is designed to evaluate retrieval-augmented generation (RAG) systems on global aggregation tasks that require corpus-wide traversal and multi-document reasoning, assessing their ability to perform comprehensive corpus-level analysis and global pattern recognition.",0.43333333333333335,0.17241379310344826,0.33333333333333337,0.14055460004601628,GlobalRAG_Benchmark_P011_C001,GlobalRAG_Benchmark_P005_C004,GlobalRAG_Benchmark_P002_C001,GlobalRAG_Benchmark_P004_C001,GlobalRAG_Benchmark_P004_C002
openai,Q041,What three technical directions are represented by the baseline methods in the GlobalRAG benchmark?,"The baseline methods cover single-shot retrieval, iterative retrieval, and graph-structured retrieval.","The three technical directions represented by the baseline methods in the GlobalRAG benchmark are: 
1. Standard RAG with iterative retrieval (StandardRAG)
2. RAG with iterative retrieval and filtering (FilterRAG)
3. RAG with retrieval-augmented Generation on retrieved chunks (RAG-REF)",0.30188679245283023,0.15686274509803919,0.30188679245283023,0.15421019995119423,GlobalRAG_Benchmark_P007_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C004,GlobalRAG_Benchmark_P001_C001,survey_of_RAG_P014_C001,survey_of_RAG_P001_C007
openai,Q042,How does increasing retriever size affect GlobalRAG performance?,"Larger retrievers provide higher-quality information and improve global RAG accuracy, showing that the framework can benefit as retrieval quality scales.","Increasing retriever size consistently improves GlobalRAG performance. Larger retrievers provide higher-quality information, leading to better global RAG accuracy. For example, moving from the baseline BGE-large-en retriever (F1=7.27, D-F1@20=12.18) to Qwen3-Embedding-8B yields gains of 18.7% in F1 and 6.6% in D-F1@20. This demonstrates that as retrievers improve in size and quality, GlobalRAG can further capitalize on the higher-quality documents to achieve larger performance gains, indicating strong scalability and potential for future advances.",0.3148148148148148,0.1509433962264151,0.24074074074074073,0.15678820002358407,GlobalRAG_Benchmark_P010_C002,GlobalRAG_Benchmark_P007_C004,GlobalRAG_Benchmark_P010_C001,GlobalRAG_Benchmark_P008_C002,RAG_for_factual_answers_P007_C005
openai,Q043,What is SCIDOCS and what kinds of tasks does it contain?,"SCIDOCS is an evaluation benchmark with seven document-level tasks, including citation prediction, document classification, and recommendation.","SCIDOCS is a novel evaluation benchmark and collection of datasets for document-level embeddings in the scientific domain. It covers seven diverse document-level tasks including citation prediction, document classification, recommendation, prediction of user activity, and retrieval of cited papers. It includes tens of thousands of examples of anonymized user signals of document relatedness, and is designed to measure the effectiveness of scientific paper embeddings.",0.36585365853658536,0.225,0.3414634146341464,0.16701279999688268,GlobalRAG_GlobalQA_P002_C000,GlobalRAG_GlobalQA_P001_C002,GlobalRAG_GlobalQA_P003_C006,Massive Text Embedding Benchmark_P019_C005,S2ORC_ScientificCorpus_P006_C004
openai,Q044,What co-citation performance does SPECTER achieve in the reported experiment?,"SPECTER achieves an nDCG of 94.8 on the co-citation task, improving over SGC by 2.3 points.","SPECTER achieves a co-citation nDCG performance improvement of +2.0 compared to a baseline, as reported in the experiment.",0.46153846153846156,0.10810810810810811,0.3076923076923077,0.1457253999542445,GlobalRAG_GlobalQA_P006_C006,GlobalRAG_GlobalQA_P006_C005,GlobalRAG_GlobalQA_P007_C001,GlobalRAG_GlobalQA_P003_C005,GlobalRAG_GlobalQA_P008_C001
openai,Q045,How is SPECTER trained to learn representations of scientific papers?,SPECTER is based on a Transformer language model that is pretrained using citation information to learn scientific-paper representations.,"SPECTER is trained by pretraining on a large corpus of citations using a triplet loss objective that encourages the model to output embeddings that are more similar for papers that share a citation link than for those that do not. Specifically, it uses triplets consisting of a query paper, a related paper, and an unrelated paper, and the loss maximizes the distance between the query paper and unrelated paper representations relative to the related paper representations. The model is initialized with SciBERT and trained to produce embeddings from the title and abstract of papers without requiring fine-tuning for downstream tasks.",0.21666666666666667,0.05084745762711864,0.16666666666666669,0.1663846999872476,GlobalRAG_GlobalQA_P003_C005,GlobalRAG_GlobalQA_P009_C001,GlobalRAG_GlobalQA_P002_C002,GlobalRAG_GlobalQA_P009_C002,GlobalRAG_GlobalQA_P002_C003
openai,Q046,How does GTE-base compare with larger embedding models despite having about 110 million parameters?,GTE-base is reported to outperform the OpenAI black-box embedding API and even text embedding models with roughly ten times more parameters.,"GTEbase, with about 110 million parameters, outperforms larger embedding models including the OpenAI black-box embedding API and even surpasses 10x larger text embedding models on the massive text embedding benchmark. It achieves substantial performance gains by effectively using multi-stage contrastive learning and offers powerful and efficient text embeddings with broad applicability.",0.368421052631579,0.24324324324324326,0.3421052631578947,0.16980640008114278,GTE_Embedding_Model_P001_C001,GTE_Embedding_Model_P006_C000,GTE_Embedding_Model_P008_C002,GTE_Embedding_Model_P008_C003,E5_Text_Embeddings_Microsoft_P007_C002
openai,Q047,What benchmark is used to test GTE on heterogeneous information-retrieval tasks?,"The study evaluates GTE on BEIR, using 15 publicly available datasets covering different retrieval formats and domains.",The BEIR benchmark is used to test GTE on heterogeneous information-retrieval tasks.,0.4000000000000001,0.07142857142857144,0.26666666666666666,0.14436949999071658,GTE_Embedding_Model_P006_C004,Embedding Model Similarity in RAG_P002_C004,Seven Failure Points in RAG Systems_P002_C002,Massive Text Embedding Benchmark_P003_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C004
openai,Q048,What future extensions are proposed for GTE?,Future work includes supporting longer contexts and extending GTE to multilingual and multimodal settings.,The provided document context does not contain information on future extensions proposed for GTE.,0.21428571428571427,0.0,0.14285714285714285,0.13070489990059286,NV-Embed_LLM_Embedding_Model_P012_C000,GTE_Embedding_Model_P008_C002,E5_Text_Embeddings_Microsoft_P007_C001,Embedding Model Similarity in RAG_P004_C009,GTE_Embedding_Model_P008_C003
openai,Q049,What is the central idea behind Hypothetical Document Embeddings (HyDE)?,HyDE generates a hypothetical document for a query and uses its embedding as an intermediate representation for zero-shot dense retrieval.,"The central idea behind Hypothetical Document Embeddings (HyDE) is to generate a hypothetical document from a query using a zero-shot instruction-following language model (e.g. InstructGPT). This hypothetical document captures relevance patterns but may contain false details. Then, an unsupervised contrastively learned encoder (e.g. Contriever) encodes this generated document into an embedding vector, which is used to identify a neighborhood in the corpus embedding space. Similar real documents are retrieved based on this vector similarity. This process grounds the generated hypothetical document to actual corpus documents by filtering out incorrect details through the encoder’s dense bottleneck.",0.23140495867768596,0.08403361344537816,0.18181818181818182,0.17420380003750324,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P002_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P003_C002,survey_of_RAG_P005_C003
openai,Q050,How does HyDE compare with BM25 on zero-shot retrieval tasks?,HyDE outperforms BM25 by large margins and remains competitive with some fine-tuned dense retrieval models.,"HyDE outperforms BM25 by large margins on zero-shot retrieval tasks. While unsupervised Contriever can underperform BM25, HyDE shows sizable improvements across various datasets and tasks, remaining competitive even compared to fine-tuned models. HyDE is only outperformed by BM25 on one low-resource dataset (TREC-Covid) by a very small margin (0.2), whereas Contriever underperforms BM25 by more than 50% there.",0.3291139240506329,0.18181818181818182,0.3037974683544304,0.18073769996408373,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P002_C003
openai,Q051,How does HyDE represent the notion of relevance differently from standard dense retrievers?,HyDE captures relevance through a natural-language generation model and the language generation process rather than relying only on vector similarity learned from relevance labels.,"HyDE represents the notion of relevance through an NLG (natural language generation) model and the language generation process, rather than numerical relevance scores based on vector similarities as done by standard dense retrievers. This means HyDE captures relevance conceptually during generation rather than by learned numerical scoring.",0.5555555555555557,0.4285714285714286,0.4999999999999999,0.14941680000629276,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C000,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P006_C005
openai,Q052,What positional weakness do some long-context language models show in key-value retrieval?,"Some models struggle to retrieve relevant information when it appears in the middle of a long context, producing a U-shaped performance pattern.","Some long-context language models show a positional weakness in key-value retrieval where their performance is highest when the relevant information occurs at the very start or end of the input context, but it rapidly degrades when they must retrieve information from the middle of the input context.",0.4166666666666667,0.1142857142857143,0.2777777777777778,0.13061150000430644,Lost_in_the_Middle_Long_Context_RAG_P006_C001,Lost_in_the_Middle_Long_Context_RAG_P002_C004,Lost_in_the_Middle_Long_Context_RAG_P002_C005,Lost_in_the_Middle_Long_Context_RAG_P007_C001,Lost_in_the_Middle_Long_Context_RAG_P001_C000
openai,Q053,What effect does query-aware contextualization have on key-value retrieval performance?,"Placing the query before and after the data dramatically improves performance, with models reaching near-perfect accuracy on several key-value settings.","Query-aware contextualization dramatically improves key-value retrieval performance. All models achieve near-perfect performance on settings with 75, 140, and 300 key-value pairs when using query-aware contextualization. For example, GPT-3.5-Turbo (16K) achieves perfect performance with 300 key-value pairs under this approach. Without query-aware contextualization, the worst-case performance can be as low as 45.6%.",0.32941176470588235,0.09638554216867469,0.23529411764705885,0.15591249999124557,Lost_in_the_Middle_Long_Context_RAG_P008_C003,Lost_in_the_Middle_Long_Context_RAG_P007_C005,Lost_in_the_Middle_Long_Context_RAG_P006_C001,Lost_in_the_Middle_Long_Context_RAG_P008_C002,Lost_in_the_Middle_Long_Context_RAG_P002_C005
openai,Q054,Does making relevant documents easier to identify completely solve long-context reasoning problems?,"No. Even when relevant documents are easier to identify, models still struggle to reason over the full input context, so the degradation is not caused only by document identification difficulty.","No, making relevant documents easier to identify does not completely solve long-context reasoning problems. Models still struggle to reason over their entire input context even when all models have higher absolute accuracy and when relevant documents are easier to detect. This indicates that performance degradation is not solely due to an inability to identify relevant documents.",0.48275862068965514,0.3529411764705882,0.41379310344827586,0.15854790003504604,survey_of_RAG_P014_C003,Lost_in_the_Middle_Long_Context_RAG_P014_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P002_C001,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C004,Lost_in_the_Middle_Long_Context_RAG_P002_C001
openai,Q055,What is BEIR designed to measure?,BEIR is a heterogeneous benchmark containing 18 retrieval datasets designed to evaluate how well information-retrieval models generalize across tasks and domains.,"BEIR is designed to measure the zero-shot capabilities of retrieval systems across a wide range of tasks and diverse out-of-distribution domains, enabling evaluation of when and why certain approaches perform well. It serves as a single, unified benchmark to compare retrieval models on new and varied datasets in a standardized format.",0.42105263157894735,0.10810810810810811,0.23684210526315785,0.15184169996064156,Massive Text Embedding Benchmark_P005_C002,Massive Text Embedding Benchmark_P002_C006,Massive Text Embedding Benchmark_P017_C000,Massive Text Embedding Benchmark_P004_C005,Massive Text Embedding Benchmark_P004_C006
openai,Q056,What range of retrieval tasks and datasets does BEIR cover according to its conclusion?,"BEIR covers nine retrieval tasks spanning 18 diverse datasets, from specialized expert domains to open-domain retrieval.","BEIR covers nine different retrieval tasks spanning 18 diverse datasets, ranging from narrow expert domains to open domain datasets.",0.8333333333333333,0.6470588235294118,0.8333333333333333,0.17390669998712838,Massive Text Embedding Benchmark_P002_C003,Massive Text Embedding Benchmark_P004_C004,Massive Text Embedding Benchmark_P017_C001,Massive Text Embedding Benchmark_P002_C006,Massive Text Embedding Benchmark_P009_C004
openai,Q057,What multilingual limitation does the BEIR benchmark acknowledge?,BEIR acknowledges that its datasets are English-only because of the limited availability of multilingual retrieval datasets.,The BEIR benchmark acknowledges the limitation that all datasets covered in BEIR are currently English due to the limited availability of multilingual retrieval datasets.,0.6341463414634146,0.30769230769230765,0.6341463414634146,0.15643470000941306,Massive Text Embedding Benchmark_P017_C001,Massive Text Embedding Benchmark_P017_C000,NV-Embed_LLM_Embedding_Model_P022_C000,Massive Text Embedding Benchmark_P002_C002,A Benchmarking Library for Retrieval-Augmented Generation_P022_C003
openai,Q058,What architectural change does NV-Embed use to improve pooled embeddings from decoder-only LLMs?,NV-Embed introduces a latent attention layer for pooling and removes the causal attention mask during contrastive training to improve embedding quality.,NV-Embed uses a novel latent attention layer to obtain expressive pooled embeddings and removes the unnecessary causal attention mask of decoder-only LLMs.,0.6521739130434783,0.31818181818181823,0.5652173913043478,0.1559210999403149,NV-Embed_LLM_Embedding_Model_P002_C001,NV-Embed_LLM_Embedding_Model_P001_C000,NV-Embed_LLM_Embedding_Model_P010_C006,NV-Embed_LLM_Embedding_Model_P007_C006,NV-Embed_LLM_Embedding_Model_P010_C005
openai,Q059,How did adding more public retrieval data affect NV-Embed performance?,"Adding additional public retrieval datasets increased the retrieval score by about 0.7 points, while synthetic data provided a smaller additional gain.","Adding more public retrieval datasets (HoVer, SciFact, Nfcorpus, MIRACL, Mr.Tydi) increased the retrieval score of NV-Embed by 0.7 points.",0.5454545454545454,0.3333333333333333,0.5454545454545454,0.12685950007289648,NV-Embed_LLM_Embedding_Model_P001_C002,NV-Embed_LLM_Embedding_Model_P002_C001,NV-Embed_LLM_Embedding_Model_P010_C005,NV-Embed_LLM_Embedding_Model_P002_C005,NV-Embed_LLM_Embedding_Model_P001_C003
openai,Q060,Why does the NV-Embed paper caution against assuming that better MTEB scores always imply better retrieval elsewhere?,"The paper notes that models with stronger MTEB scores do not always perform better on AIR-Bench, showing that benchmark improvements may not transfer uniformly.","The NV-Embed paper cautions against assuming that better MTEB scores always imply better retrieval elsewhere because retrieval tasks present greater difficulty compared to other embedding tasks. The paper prioritizes training strategies focused on fine-tuning for retrieval first, followed by blending other sub-tasks, indicating that improvements in MTEB scores may not directly translate to retrieval performance in different contexts due to task complexity and model architecture constraints.",0.29787234042553196,0.06521739130434782,0.2553191489361702,0.1444185000145808,NV-Embed_LLM_Embedding_Model_P010_C005,NV-Embed_LLM_Embedding_Model_P007_C003,NV-Embed_LLM_Embedding_Model_P007_C005,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C007,NV-Embed_LLM_Embedding_Model_P001_C002
openai,Q061,What is the focus of the RAG failure-points study?,"The study focuses on practical challenges encountered when implementing RAG systems, extending beyond code-related software-engineering use cases.","The focus of the RAG failure-points study is to empirically identify and report on the failure points that occur when engineering robust retrieval-augmented generation (RAG) systems, based on experience from three case studies in different domains, with the goal of providing knowledge on building robust RAG systems and presenting a research roadmap for these systems.",0.21052631578947367,0.02702702702702703,0.18421052631578946,0.1475711000384763,RAG Failure Points and Challenges_P001_C008,RAG Failure Points and Challenges_P003_C002,RAG Failure Points and Challenges_P002_C001,RAG Failure Points and Challenges_P004_C001,RAG Failure Points and Challenges_P001_C001
openai,Q062,What practical changes are reported to improve retrieval or operation in the RAG case studies?,"The study reports that adding metadata such as filenames and chunk numbers can improve retrieval, open-source embedding models can perform well on small text, and RAG systems require continuous calibration and monitoring.","The practical changes reported to improve retrieval or operation in the RAG case studies include chunking data as needed and only using relevant chunks in the context for the LLM to generate answers. This approach facilitates continuously updating knowledge with new documents and provides control over which chunks users can access. Additionally, there is recognition of the need to sort out security and privacy concerns regarding access control. However, optimal strategies for chunk embedding, retrieval, and contextual fusion are still under active research, and empirical comparisons of finetuning versus RAG paradigms across factors like accuracy, latency, costs, and robustness are recommended for future work.",0.20437956204379562,0.014814814814814815,0.14598540145985403,0.14287290000356734,RAG Failure Points and Challenges_P005_C003,RAG Failure Points and Challenges_P002_C001,survey_of_RAG_P005_C001,RAG Failure Points and Challenges_P005_C004,survey_of_RAG_P002_C002
openai,Q063,What general conclusion does the study draw about engineering RAG systems?,"The study concludes that RAG systems combine information retrieval with LLMs and introduce new engineering challenges around semantic search, generation, monitoring, and adaptation.","The study concludes that validation of a RAG system is only feasible during operation, and the robustness of a RAG system evolves rather than being designed in at the start.",0.26415094339622636,0.1568627450980392,0.26415094339622636,0.144257300067693,RAG Failure Points and Challenges_P001_C002,RAG Failure Points and Challenges_P001_C008,RAG Failure Points and Challenges_P002_C003,RAG Failure Points and Challenges_P002_C002,RAG Failure Points and Challenges_P001_C007
openai,Q064,What benefit does the original RAG study report from combining parametric and non-parametric memory?,Combining parametric and non-parametric memory with generation improves knowledge-intensive NLP tasks and achieves state-of-the-art results on several open-domain question-answering benchmarks.,"The original RAG study reports that combining parametric and non-parametric memory allows the model to achieve state-of-the-art results on open-domain QA, produces more factual and specific generation preferred by people over purely parametric models, and enables easy updating of knowledge at test time without requiring retraining. This combination also opens new research directions on how these two memory types interact and can be effectively combined for various NLP tasks.",0.396039603960396,0.2626262626262626,0.29702970297029707,0.15008880000095814,RAG_for_factual_answers_P009_C005,RAG_for_factual_answers_P019_C001,RAG_for_factual_answers_P009_C006,RAG_for_factual_answers_P007_C006,RAG_for_factual_answers_P002_C003
